Emotions,Path
surprise,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_04/03-01-08-02-02-02-04.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-01-01-01-01-05.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-01-01-01-02-05.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-01-01-02-01-05.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-01-01-02-02-05.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-02-01-01-01-05.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-02-01-01-02-05.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-02-01-02-01-05.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-02-01-02-02-05.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-02-02-01-01-05.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-02-02-01-02-05.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-02-02-02-01-05.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-02-02-02-02-05.wav
happy,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-03-01-01-01-05.wav
happy,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-03-01-01-02-05.wav
happy,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-03-01-02-01-05.wav
happy,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-03-01-02-02-05.wav
happy,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-03-02-01-01-05.wav
happy,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-03-02-01-02-05.wav
happy,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-03-02-02-01-05.wav
happy,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-03-02-02-02-05.wav
sad,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-04-01-01-01-05.wav
sad,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-04-01-01-02-05.wav
sad,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-04-01-02-01-05.wav
sad,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-04-01-02-02-05.wav
sad,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-04-02-01-01-05.wav
sad,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-04-02-01-02-05.wav
sad,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-04-02-02-01-05.wav
sad,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-04-02-02-02-05.wav
angry,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-05-01-01-01-05.wav
angry,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-05-01-01-02-05.wav
angry,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-05-01-02-01-05.wav
angry,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-05-01-02-02-05.wav
angry,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-05-02-01-01-05.wav
angry,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-05-02-01-02-05.wav
angry,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-05-02-02-01-05.wav
angry,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-05-02-02-02-05.wav
fear,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-06-01-01-01-05.wav
fear,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-06-01-01-02-05.wav
fear,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-06-01-02-01-05.wav
fear,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-06-01-02-02-05.wav
fear,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-06-02-01-01-05.wav
fear,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-06-02-01-02-05.wav
fear,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-06-02-02-01-05.wav
fear,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-06-02-02-02-05.wav
disgust,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-07-01-01-01-05.wav
disgust,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-07-01-01-02-05.wav
disgust,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-07-01-02-01-05.wav
disgust,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-07-01-02-02-05.wav
disgust,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-07-02-01-01-05.wav
disgust,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-07-02-01-02-05.wav
disgust,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-07-02-02-01-05.wav
disgust,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-07-02-02-02-05.wav
surprise,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-08-01-01-01-05.wav
surprise,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-08-01-01-02-05.wav
surprise,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-08-01-02-01-05.wav
surprise,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-08-01-02-02-05.wav
surprise,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-08-02-01-01-05.wav
surprise,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-08-02-01-02-05.wav
surprise,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-08-02-02-01-05.wav
surprise,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_05/03-01-08-02-02-02-05.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-01-01-01-01-06.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-01-01-01-02-06.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-01-01-02-01-06.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-01-01-02-02-06.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-02-01-01-01-06.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-02-01-01-02-06.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-02-01-02-01-06.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-02-01-02-02-06.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-02-02-01-01-06.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-02-02-01-02-06.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-02-02-02-01-06.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-02-02-02-02-06.wav
happy,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-03-01-01-01-06.wav
happy,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-03-01-01-02-06.wav
happy,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-03-01-02-01-06.wav
happy,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-03-01-02-02-06.wav
happy,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-03-02-01-01-06.wav
happy,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-03-02-01-02-06.wav
happy,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-03-02-02-01-06.wav
happy,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-03-02-02-02-06.wav
sad,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-04-01-01-01-06.wav
sad,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-04-01-01-02-06.wav
sad,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-04-01-02-01-06.wav
sad,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-04-01-02-02-06.wav
sad,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-04-02-01-01-06.wav
sad,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-04-02-01-02-06.wav
sad,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-04-02-02-01-06.wav
sad,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-04-02-02-02-06.wav
angry,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-05-01-01-01-06.wav
angry,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-05-01-01-02-06.wav
angry,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-05-01-02-01-06.wav
angry,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-05-01-02-02-06.wav
angry,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-05-02-01-01-06.wav
angry,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-05-02-01-02-06.wav
angry,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-05-02-02-01-06.wav
angry,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-05-02-02-02-06.wav
fear,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-06-01-01-01-06.wav
fear,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-06-01-01-02-06.wav
fear,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-06-01-02-01-06.wav
fear,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-06-01-02-02-06.wav
fear,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-06-02-01-01-06.wav
fear,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-06-02-01-02-06.wav
fear,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-06-02-02-01-06.wav
fear,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-06-02-02-02-06.wav
disgust,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-07-01-01-01-06.wav
disgust,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-07-01-01-02-06.wav
disgust,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-07-01-02-01-06.wav
disgust,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-07-01-02-02-06.wav
disgust,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-07-02-01-01-06.wav
disgust,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-07-02-01-02-06.wav
disgust,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-07-02-02-01-06.wav
disgust,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-07-02-02-02-06.wav
surprise,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-08-01-01-01-06.wav
surprise,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-08-01-01-02-06.wav
surprise,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-08-01-02-01-06.wav
surprise,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-08-01-02-02-06.wav
surprise,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-08-02-01-01-06.wav
surprise,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-08-02-01-02-06.wav
surprise,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-08-02-02-01-06.wav
surprise,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_06/03-01-08-02-02-02-06.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-01-01-01-01-07.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-01-01-01-02-07.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-01-01-02-01-07.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-01-01-02-02-07.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-02-01-01-01-07.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-02-01-01-02-07.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-02-01-02-01-07.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-02-01-02-02-07.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-02-02-01-01-07.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-02-02-01-02-07.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-02-02-02-01-07.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-02-02-02-02-07.wav
happy,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-03-01-01-01-07.wav
happy,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-03-01-01-02-07.wav
happy,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-03-01-02-01-07.wav
happy,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-03-01-02-02-07.wav
happy,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-03-02-01-01-07.wav
happy,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-03-02-01-02-07.wav
happy,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-03-02-02-01-07.wav
happy,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-03-02-02-02-07.wav
sad,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-04-01-01-01-07.wav
sad,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-04-01-01-02-07.wav
sad,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-04-01-02-01-07.wav
sad,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-04-01-02-02-07.wav
sad,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-04-02-01-01-07.wav
sad,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-04-02-01-02-07.wav
sad,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-04-02-02-01-07.wav
sad,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-04-02-02-02-07.wav
angry,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-05-01-01-01-07.wav
angry,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-05-01-01-02-07.wav
angry,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-05-01-02-01-07.wav
angry,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-05-01-02-02-07.wav
angry,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-05-02-01-01-07.wav
angry,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-05-02-01-02-07.wav
angry,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-05-02-02-01-07.wav
angry,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-05-02-02-02-07.wav
fear,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-06-01-01-01-07.wav
fear,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-06-01-01-02-07.wav
fear,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-06-01-02-01-07.wav
fear,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-06-01-02-02-07.wav
fear,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-06-02-01-01-07.wav
fear,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-06-02-01-02-07.wav
fear,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-06-02-02-01-07.wav
fear,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-06-02-02-02-07.wav
disgust,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-07-01-01-01-07.wav
disgust,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-07-01-01-02-07.wav
disgust,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-07-01-02-01-07.wav
disgust,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-07-01-02-02-07.wav
disgust,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-07-02-01-01-07.wav
disgust,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-07-02-01-02-07.wav
disgust,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-07-02-02-01-07.wav
disgust,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-07-02-02-02-07.wav
surprise,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-08-01-01-01-07.wav
surprise,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-08-01-01-02-07.wav
surprise,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-08-01-02-01-07.wav
surprise,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-08-01-02-02-07.wav
surprise,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-08-02-01-01-07.wav
surprise,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-08-02-01-02-07.wav
surprise,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-08-02-02-01-07.wav
surprise,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_07/03-01-08-02-02-02-07.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-01-01-01-01-08.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-01-01-01-02-08.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-01-01-02-01-08.wav
neutral,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-01-01-02-02-08.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-02-01-01-01-08.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-02-01-01-02-08.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-02-01-02-01-08.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-02-01-02-02-08.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-02-02-01-01-08.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-02-02-01-02-08.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-02-02-02-01-08.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-02-02-02-02-08.wav
happy,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-03-01-01-01-08.wav
happy,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-03-01-01-02-08.wav
happy,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-03-01-02-01-08.wav
happy,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-03-01-02-02-08.wav
happy,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-03-02-01-01-08.wav
happy,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-03-02-01-02-08.wav
happy,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-03-02-02-01-08.wav
happy,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-03-02-02-02-08.wav
sad,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-04-01-01-01-08.wav
sad,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-04-01-01-02-08.wav
sad,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-04-01-02-01-08.wav
sad,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-04-01-02-02-08.wav
sad,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-04-02-01-01-08.wav
sad,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-04-02-01-02-08.wav
sad,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-04-02-02-01-08.wav
sad,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-04-02-02-02-08.wav
angry,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-05-01-01-01-08.wav
angry,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-05-01-01-02-08.wav
angry,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-05-01-02-01-08.wav
angry,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-05-01-02-02-08.wav
angry,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-05-02-01-01-08.wav
angry,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-05-02-01-02-08.wav
angry,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-05-02-02-01-08.wav
angry,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-05-02-02-02-08.wav
fear,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-06-01-01-01-08.wav
fear,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-06-01-01-02-08.wav
fear,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-06-01-02-01-08.wav
fear,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-06-01-02-02-08.wav
fear,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-06-02-01-01-08.wav
fear,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-06-02-01-02-08.wav
fear,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-06-02-02-01-08.wav
fear,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-06-02-02-02-08.wav
disgust,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-07-01-01-01-08.wav
disgust,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-07-01-01-02-08.wav
disgust,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-07-01-02-01-08.wav
disgust,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-07-01-02-02-08.wav
disgust,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-07-02-01-01-08.wav
disgust,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-07-02-01-02-08.wav
disgust,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-07-02-02-01-08.wav
disgust,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-07-02-02-02-08.wav
surprise,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-08-01-01-01-08.wav
surprise,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-08-01-01-02-08.wav
surprise,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-08-01-02-01-08.wav
surprise,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-08-01-02-02-08.wav
surprise,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-08-02-01-01-08.wav
surprise,/mnt/d/Datasets/SpeechEmotionRecognition/RAVDESS/Actor_08/03-01-08-02-01-02-08.wav
